exer_id,cpt_seq
9215,"5,10"
9216,"6,37"
9217,"6,37"
9218,7
9219,7
9220,7
9221,7
9222,7
9223,7
9224,7
9225,"7,44"
9226,8
9227,9
9228,9
9229,9
9230,12
9231,"12,13"
9232,"12,13"
9233,13
9234,13
9235,13
9236,13
9237,13
9238,13
9239,13
9240,13
9241,14
9242,14
9243,14
9244,14
9245,14
9246,14
9247,14
9248,14
9249,14
9250,14
9251,14
9252,14
9253,14
9254,"15,16"
9255,18
9256,19
9257,20
9258,20
9259,20
9260,20
9261,20
9262,21
9263,"22,80"
9264,"22,80"
9265,"22,80"
9266,25
9267,25
9268,25
9269,26
9270,27
9271,27
9272,29
9273,29
9274,29
9275,29
9276,29
9277,29
9278,29
9279,30
9280,30
9281,30
9282,30
9283,30
9284,32
9285,42
9286,42
9287,44
9288,"45,58"
9289,"45,58"
9290,"45,58"
9291,"45,58"
9292,"45,58"
9293,"45,58"
9294,"45,58"
9295,"45,58"
9296,48
9297,48
9298,48
9299,48
9300,48
9301,48
9302,48
9303,48
9304,48
9305,48
9306,48
9307,48
9308,49
9309,49
9310,49
9311,49
9312,49
9313,55
9314,55
9315,55
9316,55
9317,55
9318,55
9319,55
9320,57
9321,58
9322,59
9323,60
9324,61
9325,62
9326,66
9327,66
9328,78
9329,78
9330,78
9331,78
9332,78
9333,85
9334,85
9335,86
9336,86
9337,86
9338,89
9339,89
9340,89
9341,89
9342,89
9343,89
9344,89
9345,90
9346,92
9347,92
9348,93
9349,93
9350,94
9351,94
9352,95
9353,95
9354,95
9355,95
9356,95
9357,96
9358,97
9359,98
9360,98
9361,98
9362,98
9363,98
9364,98
9365,98
9366,98
9367,98
9368,98
9369,99
9370,99
9371,99
9372,99
9373,99
9374,99
9375,99
9376,99
9377,99
9378,99
9379,99
9380,99
9381,99
9382,99
9383,99
9384,99
9385,103
9386,103
9387,104
9388,119
9389,119
9390,"32,33"
9391,"32,33"
9392,"32,33"
9393,"32,33"
9394,"32,33"
9395,70
9396,19
9397,"32,33"
9398,"32,33"
9399,"32,33"
9400,"32,33"
9401,"32,33"
9402,70
9403,70
9404,18
9405,"32,33"
9406,"32,33"
9407,70
9408,70
9409,98
9410,98
9411,98
9412,"32,33"
9413,"32,33"
9414,"32,33"
9415,65
9416,"32,33"
9417,"32,33"
9418,"32,33"
9419,"32,33"
9420,"32,33"
9421,"32,33"
9422,"32,33"
9423,"32,33"
9424,70
9425,"32,33"
9426,"32,33"
9427,"32,33"
9428,"32,33"
9429,"32,33"
9430,"32,33"
9431,70
9432,"32,33"
9433,"32,33"
9434,"32,33"
9435,70
9436,70
9437,98
9438,98
9439,98
9440,98
9441,98
9442,98
9443,98
9444,98
9445,98
9446,98
9447,98
9448,98
9449,98
9450,"32,33"
9451,"32,33"
9452,98
9453,"32,33"
9454,70
9455,70
9456,70
9457,70
9458,98
9459,98
9460,98
9461,98
9462,"32,33"
9463,"32,33"
9464,"32,33"
9465,"32,33"
9466,"32,33"
9467,98
9468,98
9469,98
9470,"32,33"
9471,18
9472,"32,33"
9473,"32,33"
9474,"32,33"
9475,98
9476,98
9477,98
9478,98
9479,98
9480,98
9481,98
9482,98
9483,98
9484,98
9485,98
9486,98
9487,98
9488,98
9489,98
9490,"32,33"
9491,70
9492,70
9493,17
9494,18
9495,18
9496,18
9497,68
9498,99
9499,68
9500,68
9501,68
9502,68
9503,68
9504,68
9505,70
9506,70
9507,98
9508,98
9509,98
9510,"3,121"
9511,"3,121"
9512,"3,121"
9513,"3,121"
9514,"3,121"
9515,"3,121"
9516,"3,121"
9517,"3,121"
9518,30
9519,46
9520,48
9521,56
9522,59
9523,59
9524,59
9525,59
9526,59
9527,68
9528,75
9529,75
9530,75
9531,75
9532,76
9533,76
9534,81
9535,98
9536,98
9537,98
9538,98
9539,119
9540,119
9541,119
9542,119
9543,119
9544,119
9545,119
9546,119
9547,119
9548,"3,121"
9549,"3,121"
9550,"3,121"
9551,"3,121"
9552,"3,121"
9553,"3,121"
9554,30
9555,36
9556,38
9557,38
9558,38
9559,56
9560,56
9561,59
9562,59
9563,59
9564,63
9565,70
9566,70
9567,70
9568,70
9569,70
9570,75
9571,75
9572,76
9573,98
9574,98
9575,98
9576,99
9577,99
9578,99
9579,119
9580,119
9581,119
9582,119
9583,119
9584,119
9585,119
9586,"3,121"
9587,"3,121"
9588,"3,121"
9589,"3,121"
9590,"3,121"
9591,"3,121"
9592,"3,121"
9593,"3,121"
9594,"3,121"
9595,"3,121"
9596,"3,121"
9597,"3,121"
9598,"3,121"
9599,"3,121"
9600,"3,121"
9601,"3,121"
9602,30
9603,30
9604,30
9605,30
9606,30
9607,30
9608,36
9609,36
9610,44
9611,44
9612,44
9613,44
9614,44
9615,46
9616,46
9617,56
9618,56
9619,56
9620,56
9621,63
9622,74
9623,75
9624,76
9625,76
9626,76
9627,82
9628,98
9629,98
9630,98
9631,98
9632,98
9633,98
9634,98
9635,98
9636,98
9637,99
9638,99
9639,99
9640,99
9641,99
9642,99
9643,99
9644,99
9645,106
9646,106
9647,106
9648,30
9649,30
9650,30
9651,"32,33"
9652,55
9653,56
9654,56
9655,59
9656,59
9657,68
9658,68
9659,68
9660,68
9661,70
9662,70
9663,75
9664,75
9665,97
9666,97
9667,99
9668,99
9669,99
9670,119
9671,119
9672,119
9673,119
9674,30
9675,30
9676,30
9677,30
9678,"31,39,49"
9679,31
9680,39
9681,46
9682,49
9683,56
9684,70
9685,70
9686,70
9687,70
9688,70
9689,74
9690,74
9691,74
9692,75
9693,98
9694,98
9695,98
9696,99
9697,99
9698,99
9699,99
9700,"3,121"
9701,"3,121"
9702,"3,121"
9703,"3,121"
9704,"3,121"
9705,"3,121"
9706,"3,121"
9707,"3,121"
9708,30
9709,"32,33"
9710,"32,33"
9711,42
9712,"45,55"
9713,46
9714,46
9715,56
9716,56
9717,56
9718,56
9719,59
9720,59
9721,59
9722,68
9723,68
9724,70
9725,70
9726,70
9727,76
9728,82
9729,98
9730,98
9731,98
9732,98
9733,99
9734,99
9735,99
9736,99
9737,106
9738,106
9739,106
9740,106
9741,106
9742,106
9743,119
9744,119
9745,119
9746,119
9747,"3,121"
9748,"3,121"
9749,"3,121"
9750,"3,121"
9751,"3,121"
9752,"3,121"
9753,30
9754,30
9755,30
9756,56
9757,56
9758,68
9759,68
9760,70
9761,70
9762,70
9763,75
9764,97
9765,97
9766,97
9767,98
9768,98
9769,98
9770,98
9771,"32,33"
9772,46
9773,46
9774,56
9775,56
9776,68
9777,68
9778,70
9779,75
9780,99
9781,99
9782,"3,121"
9783,"3,121"
9784,"3,121"
9785,"3,121"
9786,"3,121"
9787,"3,121"
9788,"32,33"
9789,46
9790,46
9791,46
9792,46
9793,56
9794,56
9795,56
9796,68
9797,68
9798,98
9799,98
9800,98
9801,98
9802,98
9803,98
9804,"3,121"
9805,"3,121"
9806,30
9807,30
9808,30
9809,56
9810,97
9811,97
9812,97
9813,119
9814,119
9815,119
9816,119
9817,"3,121"
9818,"3,121"
9819,"3,121"
9820,"3,121"
9821,30
9822,30
9823,30
9824,"32,33"
9825,"32,33"
9826,38
9827,42
9828,46
9829,56
9830,59
9831,59
9832,59
9833,59
9834,70
9835,70
9836,70
9837,75
9838,76
9839,76
9840,98
9841,98
9842,98
9843,99
9844,99
9845,99
9846,99
9847,99
9848,99
9849,99
9850,119
9851,119
9852,119
9853,119
9854,119
9855,119
9856,119
9857,119
9858,119
9859,119
9860,119
9861,119
9862,119
9863,"3,121"
9864,56
9865,59
9866,59
9867,59
9868,68
9869,98
9870,98
9871,98
9872,99
9873,99
9874,99
9875,99
9876,119
9877,119
9878,119
9879,119
9880,119
9881,119
9882,36
9883,46
9884,59
9885,59
9886,59
9887,59
9888,68
9889,99
9890,99
9891,99
9892,99
9893,99
9894,99
9895,99
9896,106
9897,119
9898,119
9899,119
9900,119
9901,"3,121"
9902,"3,121"
9903,"3,121"
9904,38
9905,48
9906,68
9907,98
9908,98
9909,98
9910,98
9911,98
9912,99
9913,99
9914,"3,121"
9915,"3,121"
9916,"3,121"
9917,68
9918,68
9919,74
9920,96
9921,97
9922,97
9923,97
9924,98
9925,98
9926,98
9927,98
9928,98
9929,98
9930,98
9931,98
9932,98
9933,119
9934,119
9935,119
9936,119
9937,"3,121"
9938,"3,121"
9939,"3,121"
9940,"3,121"
9941,"3,121"
9942,"3,121"
9943,"3,121"
9944,"3,121"
9945,"3,121"
9946,"3,121"
9947,"3,121"
9948,"3,121"
9949,"3,121"
9950,"3,121"
9951,"3,121"
9952,"3,121"
9953,30
9954,30
9955,30
9956,"31,39,44,49"
9957,46
9958,48
9959,48
9960,48
9961,48
9962,48
9963,48
9964,48
9965,48
9966,48
9967,48
9968,48
9969,48
9970,48
9971,59
9972,59
9973,59
9974,59
9975,68
9976,98
9977,98
9978,98
9979,98
9980,98
9981,98
9982,98
9983,98
9984,98
9985,98
9986,98
9987,98
9988,98
9989,98
9990,99
9991,99
9992,99
9993,99
9994,119
9995,119
9996,119
9997,119
9998,119
9999,119
10000,119
10001,119
10002,30
10003,68
10004,98
10005,98
10006,98
10007,"32,33"
10008,"32,33"
10009,"32,33"
10010,98
10011,98
10012,98
10013,98
10014,98
10015,98
10016,52
10017,52
10018,52
10019,52
10020,52
10021,52
10022,52
10023,52
10024,52
10025,52
10026,52
10027,52
10028,99
10029,36
10030,46
10031,56
10032,59
10033,70
10034,81
10035,98
10036,98
10037,98
10038,99
10039,119
10040,119
10041,119
10042,"3,121"
10043,"3,121"
10044,"3,121"
10045,46
10046,56
10047,56
10048,59
10049,59
10050,59
10051,59
10052,59
10053,59
10054,98
10055,119
10056,119
10057,68
10058,98
10059,98
10060,98
10061,99
10062,99
10063,99
10064,"3,121"
10065,"3,121"
10066,"3,121"
10067,"3,121"
10068,59
10069,59
10070,98
10071,98
10072,98
10073,98
10074,98
10075,98
10076,98
10077,98
10078,98
10079,98
10080,99
10081,99
10082,99
10083,119
10084,119
10085,119
10086,119
10087,119
10088,119
10089,"3,121"
10090,"3,121"
10091,"30,39,44,48"
10092,46
10093,59
10094,98
10095,98
10096,98
10097,119
10098,119
10099,119
10100,119
10101,119
10102,"3,121"
10103,"3,121"
10104,"3,121"
10105,30
10106,39
10107,46
10108,59
10109,59
10110,59
10111,98
10112,98
10113,98
10114,119
10115,119
10116,119
10117,119
10118,68
10119,36
10120,46
10121,56
10122,99
10123,"3,121"
10124,"3,121"
10125,"3,121"
10126,"3,121"
10127,"3,121"
10128,"3,121"
10129,"3,121"
10130,59
10131,98
10132,98
10133,98
10134,98
10135,98
10136,98
10137,98
10138,98
10139,98
10140,98
10141,98
10142,98
10143,98
10144,99
10145,99
10146,99
10147,119
10148,119
10149,119
10150,"3,121"
10151,"3,121"
10152,30
10153,98
10154,36
10155,56
10156,59
10157,59
10158,59
10159,98
10160,98
10161,98
10162,119
10163,119
10164,119
10165,119
10166,119
10167,119
10168,"3,121"
10169,"3,121"
10170,"3,121"
10171,"3,121"
10172,"3,121"
10173,46
10174,56
10175,98
10176,98
10177,98
10178,98
10179,98
10180,119
10181,119
10182,119
10183,119
10184,119
10185,119
10186,119
10187,"3,121"
10188,59
10189,59
10190,59
10191,98
10192,98
10193,98
10194,119
10195,119
10196,"3,121"
10197,"3,121"
10198,"3,121"
10199,"3,121"
10200,59
10201,59
10202,98
10203,98
10204,98
10205,99
10206,99
10207,99
10208,99
10209,99
10210,106
10211,106
10212,106
10213,119
10214,119
10215,119
10216,"3,121"
10217,"3,121"
10218,"3,121"
10219,119
10220,119
10221,56
10222,56
10223,59
10224,98
10225,98
10226,98
10227,99
10228,"3,121"
10229,"3,121"
10230,46
10231,56
10232,59
10233,98
10234,99
10235,99
10236,119
10237,119
10238,119
10239,119
10240,119
10241,119
10242,119
10243,"3,121"
10244,"3,121"
10245,"3,121"
10246,"3,121"
10247,"3,121"
10248,"3,121"
10249,"3,121"
10250,"3,121"
10251,"3,121"
10252,"3,121"
10253,"3,121"
10254,59
10255,59
10256,59
10257,59
10258,59
10259,98
10260,98
10261,98
10262,98
10263,98
10264,98
10265,98
10266,98
10267,99
10268,99
10269,99
10270,99
10271,99
10272,99
10273,119
10274,119
10275,119
10276,119
10277,98
10278,98
10279,98
10280,98
10281,98
10282,98
10283,20
10284,20
10285,96
10286,98
10287,98
10288,98
10289,98
10290,98
10291,98
10292,98
10293,98
10294,98
10295,98
10296,98
10297,98
10298,98
10299,98
10300,98
10301,96
10302,97
10303,98
10304,98
10305,98
10306,68
10307,98
10308,98
10309,98
10310,"3,121"
10311,59
10312,76
10313,98
10314,98
10315,119
10316,119
10317,119
10318,58
10319,58
10320,58
10321,58
10322,58
10323,58
10324,58
10325,58
10326,58
10327,58
10328,58
10329,58
10330,58
10331,58
10332,58
10333,58
10334,58
10335,58
10336,58
10337,58
10338,58
10339,58
10340,58
10341,58
10342,58
10343,58
10344,58
10345,58
10346,58
10347,58
10348,58
10349,58
10350,58
10351,58
10352,58
10353,58
10354,58
10355,32
10356,58
10357,58
10358,58
10359,58
10360,58
10361,58
10362,58
10363,58
10364,58
10365,58
10366,58
10367,32
10368,32
10369,58
10370,58
10371,58
10372,58
10373,58
10374,58
10375,58
10376,58
10377,58
10378,58
10379,58
10380,58
10381,58
10382,58
10383,58
10384,58
10385,58
10386,58
10387,58
10388,58
10389,58
10390,18
10391,18
10392,30
10393,30
10394,44
10395,83
10396,98
10397,98
10398,98
10399,98
10400,98
10401,98
10402,98
10403,98
10404,98
10405,98
10406,98
10407,98
10408,98
10409,98
10410,98
10411,98
10412,"5,10"
10413,17
10414,18
10415,18
10416,32
10417,"32,33"
10418,"32,33"
10419,98
10420,98
10421,98
10422,98
10423,98
10424,98
10425,98
10426,98
10427,98
10428,32
10429,"32,33"
10430,"32,33"
10431,"32,33"
10432,84
10433,98
10434,98
10435,98
10436,98
10437,98
10438,98
10439,98
10440,98
10441,98
10442,98
10443,98
10444,98
10445,98
10446,98
10447,98
10448,98
10449,"5,8"
10450,17
10451,"32,33"
10452,"32,33"
10453,"32,33"
10454,"32,33"
10455,83
10456,83
10457,83
10458,85
10459,85
10460,98
10461,98
10462,98
10463,98
10464,98
10465,98
10466,98
10467,98
10468,98
10469,98
10470,"5,8"
10471,"5,10"
10472,"5,8"
10473,"5,8"
10474,"5,8"
10475,17
10476,17
10477,18
10478,18
10479,84
10480,84
10481,84
10482,85
10483,98
10484,98
10485,98
10486,98
10487,98
10488,98
10489,98
10490,98
10491,98
10492,98
10493,"5,11"
10494,"5,8"
10495,32
10496,98
10497,98
10498,98
10499,98
10500,98
10501,98
10502,98
10503,"5,8"
10504,"5,11"
10505,"5,11"
10506,"5,8"
10507,"5,8"
10508,"5,11"
10509,"5,10"
10510,"5,10"
10511,18
10512,18
10513,19
10514,19
10515,98
10516,98
10517,98
10518,98
10519,98
10520,98
10521,98
10522,98
10523,98
10524,98
10525,19
10526,98
10527,98
10528,98
10529,119
10530,119
10531,119
10532,119
10533,"5,8"
10534,"5,10"
10535,"5,11"
10536,"5,11"
10537,"5,8"
10538,17
10539,18
10540,18
10541,18
10542,19
10543,44
10544,"58,104"
10545,59
10546,59
10547,59
10548,59
10549,59
10550,98
10551,98
10552,98
10553,98
10554,98
10555,"5,11"
10556,17
10557,19
10558,30
10559,"32,33"
10560,"32,33"
10561,"32,33"
10562,"32,33"
10563,"32,33"
10564,"58,104"
10565,"58,104"
10566,"58,104"
10567,"58,104"
10568,"58,104"
10569,"58,104"
10570,59
10571,59
10572,59
10573,59
10574,84
10575,98
10576,98
10577,98
10578,98
10579,98
10580,119
10581,"5,8"
10582,"5,10"
10583,30
10584,30
10585,"58,104"
10586,"58,104"
10587,"58,104"
10588,"58,104"
10589,"58,104"
10590,"58,104"
10591,"58,104"
10592,"58,104"
10593,59
10594,59
10595,59
10596,59
10597,59
10598,59
10599,85
10600,96
10601,96
10602,96
10603,96
10604,96
10605,98
10606,98
10607,98
10608,98
10609,98
10610,119
10611,119
10612,119
10613,119
10614,"5,8"
10615,"5,8"
10616,"5,8"
10617,"5,8"
10618,"5,8"
10619,18
10620,"58,104"
10621,78
10622,78
10623,82
10624,98
10625,119
10626,119
10627,"5,8"
10628,"5,8"
10629,"5,10"
10630,"5,8"
10631,18
10632,18
10633,18
10634,30
10635,82
10636,96
10637,96
10638,98
10639,98
10640,98
10641,98
10642,98
10643,98
10644,98
10645,119
10646,18
10647,19
10648,"58,104"
10649,"58,104"
10650,"58,104"
10651,"58,104"
10652,"58,104"
10653,59
10654,59
10655,59
10656,59
10657,78
10658,98
10659,98
10660,98
10661,98
10662,119
10663,119
10664,119
10665,17
10666,18
10667,18
10668,30
10669,"58,104"
10670,59
10671,59
10672,96
10673,96
10674,98
10675,98
10676,98
10677,98
10678,98
10679,119
10680,119
10681,119
10682,119
10683,119
10684,"6,14"
10685,18
10686,"58,104"
10687,"58,104"
10688,"58,104"
10689,96
10690,96
10691,96
10692,96
10693,97
10694,97
10695,97
10696,98
10697,98
10698,98
10699,98
10700,119
10701,17
10702,18
10703,18
10704,18
10705,18
10706,"58,104"
10707,"58,104"
10708,"58,104"
10709,"58,104"
10710,"58,104"
10711,"58,104"
10712,98
10713,98
10714,98
10715,98
10716,"5,8"
10717,"58,104"
10718,"58,104"
10719,"58,104"
10720,78
10721,96
10722,96
10723,98
10724,98
10725,98
10726,98
10727,98
10728,119
10729,119
10730,"58,104"
10731,"58,104"
10732,"58,104"
10733,"58,104"
10734,97
10735,97
10736,98
10737,98
10738,98
10739,98
10740,17
10741,78
10742,78
10743,98
10744,98
10745,98
10746,119
10747,119
10748,"5,10"
10749,"5,8"
10750,"58,104"
10751,83
10752,84
10753,85
10754,119
10755,"6,14"
10756,"58,104"
10757,82
10758,98
10759,98
10760,98
10761,98
10762,119
10763,88
10764,90
10765,90
10766,90
10767,90
10768,93
10769,93
10770,94
10771,94
10772,94
10773,94
10774,101
10775,101
10776,7
10777,87
10778,89
10779,90
10780,93
10781,94
10782,101
10783,7
10784,88
10785,90
10786,101
10787,7
10788,89
10789,89
10790,90
10791,93
10792,93
10793,93
10794,94
10795,94
10796,94
10797,94
10798,7
10799,89
10800,89
10801,90
10802,93
10803,93
10804,7
10805,7
10806,7
10807,7
10808,7
10809,33
10810,33
10811,82
10812,88
10813,94
10814,97
10815,87
10816,90
10817,90
10818,93
10819,7
10820,7
10821,82
10822,93
10823,93
10824,94
10825,94
10826,7
10827,93
10828,94
10829,94
10830,94
10831,99
10832,99
10833,99
10834,99
10835,7
10836,7
10837,89
10838,89
10839,89
10840,94
10841,99
10842,99
10843,99
10844,99
10845,99
10846,99
10847,99
10848,101
10849,7
10850,93
10851,93
10852,94
10853,99
10854,99
10855,99
10856,7
10857,7
10858,90
10859,90
10860,99
10861,99
10862,99
10863,99
10864,99
10865,99
10866,99
10867,99
10868,99
10869,7
10870,7
10871,7
10872,88
10873,94
10874,99
10875,99
10876,99
10877,99
10878,99
10879,99
10880,7
10881,90
10882,90
10883,94
10884,99
10885,99
10886,99
10887,99
10888,99
10889,7
10890,89
10891,90
10892,93
10893,94
10894,99
10895,99
10896,99
10897,99
10898,99
10899,99
10900,99
10901,99
10902,99
10903,99
10904,7
10905,7
10906,88
10907,88
10908,101
10909,101
10910,90
10911,93
10912,94
10913,94
10914,99
10915,99
10916,99
10917,99
10918,99
10919,99
10920,99
10921,99
10922,99
10923,99
10924,101
10925,89
10926,89
10927,93
10928,99
10929,99
10930,99
10931,99
10932,99
10933,101
10934,7
10935,87
10936,93
10937,94
10938,99
10939,99
10940,99
10941,99
10942,99
10943,7
10944,89
10945,94
10946,99
10947,99
10948,89
10949,93
10950,99
10951,99
10952,99
10953,7
10954,93
10955,99
10956,99
10957,99
10958,99
10959,99
10960,99
10961,99
10962,7
10963,90
10964,99
10965,99
10966,44
10967,94
10968,99
10969,99
10970,99
10971,99
10972,99
10973,99
10974,90
10975,94
10976,94
10977,94
10978,99
10979,99
10980,90
10981,99
10982,99
10983,99
10984,99
10985,99
10986,7
10987,99
10988,99
10989,89
10990,89
10991,90
10992,99
10993,7
10994,93
10995,99
10996,7
10997,94
10998,99
10999,99
11000,99
11001,99
11002,90
11003,94
11004,99
11005,99
11006,7
11007,7
11008,101
11009,7
11010,7
11011,7
11012,99
11013,99
11014,7
11015,94
11016,99
11017,99
11018,90
11019,93
11020,99
11021,7
11022,89
11023,99
11024,99
11025,94
11026,94
11027,99
11028,101
11029,93
11030,99
11031,99
11032,89
11033,90
11034,99
11035,99
11036,93
11037,7
11038,99
11039,99
11040,94
11041,99
11042,99
11043,99
11044,99
11045,99
11046,99
11047,99
11048,"3,121"
11049,99
11050,119
11051,119
11052,7
11053,48
11054,82
11055,82
11056,82
11057,7
11058,89
11059,94
11060,"1,44"
11061,48
11062,82
11063,90
11064,38
11065,82
11066,82
11067,96
11068,96
11069,97
11070,97
11071,7
11072,38
11073,82
11074,33
11075,44
11076,44
11077,90
11078,"3,121"
11079,"3,121"
11080,98
11081,98
11082,98
11083,98
11084,98
11085,99
11086,119
11087,119
11088,"15,16"
11089,"15,16"
11090,18
11091,22
11092,26
11093,27
11094,29
11095,32
11096,38
11097,47
11098,55
11099,56
11100,78
11101,78
11102,79
11103,79
11104,89
11105,89
11106,92
11107,96
11108,"1,44"
11109,2
11110,4
11111,4
11112,"6,9"
11113,"6,9"
11114,"6,9"
11115,"6,65"
11116,"6,10"
11117,"6,14"
11118,"6,14"
11119,"7,44"
11120,"12,13"
11121,12
11122,14
11123,14
11124,"15,16"
11125,"15,16"
11126,"15,16"
11127,"15,16"
11128,17
11129,18
11130,20
11131,20
11132,20
11133,20
11134,"22,80"
11135,"23,29"
11136,"23,29"
11137,29
11138,29
11139,29
11140,29
11141,32
11142,32
11143,32
11144,33
11145,33
11146,34
11147,"34,35,46"
11148,44
11149,47
11150,47
11151,47
11152,47
11153,47
11154,47
11155,48
11156,49
11157,50
11158,50
11159,50
11160,50
11161,51
11162,51
11163,57
11164,57
11165,57
11166,58
11167,78
11168,81
11169,81
11170,81
11171,82
11172,86
11173,86
11174,86
11175,119
11176,"1,31,49"
11177,2
11178,"6,65"
11179,"6,65"
11180,"6,65"
11181,"6,65"
11182,"6,8"
11183,"6,8"
11184,"6,9"
11185,"6,11"
11186,"6,10"
11187,"6,9"
11188,"7,44"
11189,"7,44"
11190,"7,44"
11191,"7,44"
11192,58
11193,58
11194,58
11195,58
11196,59
11197,69
11198,69
11199,69
11200,69
11201,69
11202,69
11203,69
11204,69
11205,69
11206,69
11207,69
11208,69
11209,69
11210,69
11211,69
11212,69
11213,69
11214,69
11215,69
11216,69
11217,69
11218,59
11219,59
11220,59
11221,59
11222,59
11223,69
11224,59
11225,59
11226,69
11227,69
11228,69
11229,59
11230,69
11231,59
11232,59
11233,59
11234,59
11235,59
11236,59
11237,69
11238,69
11239,31
11240,39
11241,49
11242,69
11243,69
11244,69
11245,69
11246,69
11247,69
11248,69
11249,48
11250,48
11251,59
11252,59
11253,59
11254,59
11255,69
11256,59
11257,69
11258,69
11259,69
11260,69
11261,81
11262,81
11263,81
11264,33
11265,33
11266,97
11267,69
11268,69
11269,32
11270,38
11271,78
11272,81
11273,82
11274,82
11275,82
11276,32
11277,42
11278,42
11279,46
11280,32
11281,33
11282,78
11283,81
11284,81
11285,32
11286,32
11287,32
11288,78
11289,79
11290,79
11291,81
11292,82
11293,32
11294,32
11295,33
11296,"34,35,46"
11297,"34,35,46"
11298,78
11299,78
11300,81
11301,82
11302,82
11303,82
11304,32
11305,"34,35,46"
11306,38
11307,78
11308,32
11309,32
11310,42
11311,78
11312,79
11313,79
11314,79
11315,82
11316,32
11317,32
11318,78
11319,79
11320,32
11321,38
11322,42
11323,82
11324,82
11325,82
11326,82
11327,32
11328,32
11329,42
11330,46
11331,81
11332,81
11333,82
11334,32
11335,78
11336,78
11337,78
11338,82
11339,"1,24,31,48"
11340,32
11341,32
11342,33
11343,51
11344,51
11345,32
11346,78
11347,82
11348,32
11349,9
11350,11
11351,32
11352,"1,24,31"
11353,"1,24,31"
11354,8
11355,8
11356,8
11357,8
11358,8
11359,9
11360,11
11361,32
11362,32
11363,"1,31,49"
11364,"1,24,31,48"
11365,"1,44"
11366,"1,44"
11367,"1,44"
11368,"1,44"
11369,"1,44"
11370,9
11371,11
11372,11
11373,7
11374,32
11375,"1,44"
11376,7
11377,11
11378,11
11379,32
11380,32
11381,"1,44"
11382,"1,31,49"
11383,11
11384,32
11385,32
11386,"1,24,31,48"
11387,"1,24,31"
11388,8
11389,8
11390,8
11391,8
11392,8
11393,8
11394,9
11395,9
11396,9
11397,9
11398,9
11399,11
11400,11
11401,32
11402,32
11403,"1,44"
11404,8
11405,8
11406,9
11407,9
11408,9
11409,9
11410,9
11411,11
11412,"1,44"
11413,"7,44"
11414,8
11415,8
11416,8
11417,9
11418,9
11419,9
11420,9
11421,9
11422,9
11423,11
11424,11
11425,11
11426,"1,24,31,48"
11427,32
11428,"1,24,31,48"
11429,"1,44"
11430,9
11431,8
11432,9
11433,9
11434,32
11435,"1,44"
11436,"1,44"
11437,9
11438,9
11439,11
11440,11
11441,"1,44"
11442,"1,44"
11443,"1,44"
11444,7
11445,"1,24,31"
11446,"7,44"
11447,"7,44"
11448,11
11449,11
11450,9
11451,"1,44"
11452,8
11453,8
11454,9
11455,9
11456,8
11457,11
11458,9
11459,9
11460,11
11461,9
11462,9
11463,11
11464,32
11465,32
11466,7
11467,7
11468,18
11469,98
11470,98
11471,98
11472,32
11473,32
11474,33
11475,60
11476,60
11477,60
11478,60
11479,60
11480,60
11481,60
11482,60
11483,60
11484,60
11485,33
11486,51
11487,51
11488,60
11489,32
11490,32
11491,51
11492,51
11493,60
11494,60
11495,99
11496,99
11497,99
11498,32
11499,33
11500,60
11501,60
11502,60
11503,60
11504,60
11505,60
11506,60
11507,98
11508,32
11509,60
11510,60
11511,32
11512,32
11513,33
11514,32
11515,51
11516,51
11517,32
11518,51
11519,51
11520,60
11521,"37,55"
11522,32
11523,33
11524,51
11525,33
11526,33
11527,33
11528,60
11529,32
11530,51
11531,60
11532,32
11533,32
11534,33
11535,33
11536,60
11537,60
11538,60
11539,60
11540,60
11541,"0,9"
11542,"0,11"
11543,"1,44"
11544,2
11545,4
11546,4
11547,4
11548,"5,8"
11549,"5,9"
11550,"5,11"
11551,"5,9"
11552,"6,37"
11553,"6,14"
11554,9
11555,12
11556,13
11557,13
11558,13
11559,13
11560,14
11561,14
11562,14
11563,20
11564,20
11565,20
11566,20
11567,20
11568,20
11569,20
11570,"23,29"
11571,25
11572,25
11573,25
11574,25
11575,25
11576,26
11577,26
11578,26
11579,26
11580,26
11581,28
11582,29
11583,29
11584,29
11585,32
11586,"32,33"
11587,33
11588,38
11589,38
11590,38
11591,38
11592,38
11593,38
11594,38
11595,38
11596,42
11597,42
11598,42
11599,42
11600,42
11601,42
11602,44
11603,49
11604,55
11605,55
11606,55
11607,55
11608,55
11609,55
11610,55
11611,55
11612,55
11613,55
11614,55
11615,55
11616,55
11617,"58,104"
11618,60
11619,78
11620,78
11621,78
11622,78
11623,78
11624,80
11625,80
11626,80
11627,80
11628,80
11629,82
11630,82
11631,82
11632,82
11633,82
11634,86
11635,86
11636,86
11637,86
11638,98
11639,98
11640,98
11641,98
11642,98
11643,98
11644,98
11645,99
11646,104
11647,104
11648,104
11649,"0,11"
11650,"0,9"
11651,"0,9"
11652,2
11653,"3,121"
11654,4
11655,4
11656,4
11657,4
11658,4
11659,4
11660,4
11661,4
11662,"5,8"
11663,"5,10"
11664,"5,11"
11665,"6,37"
11666,12
11667,"12,13"
11668,"12,13"
11669,"12,13"
11670,13
11671,13
11672,13
11673,13
11674,14
11675,14
11676,14
11677,"15,16"
11678,"15,16"
11679,"15,16"
11680,16
11681,20
11682,"22,80"
