dataset,event_id,variant,mask_type,label,pred_prob,bce,query_concepts_mapped,masked_concepts,counterfactual_scope
assist_09,5497,no_LCRF,random_history_mask,0.0,0.7372034192085266,1.3363750031432566,48,98,student_concept_state_buffers
assist_09,5544,no_LCRF,original,1.0,0.9819754958152771,0.018188924283942726,99,,student_concept_state_buffers
assist_09,5544,no_LCRF,target_concept_mask,1.0,0.9819754958152771,0.018188924283942726,99,99,student_concept_state_buffers
assist_09,5544,no_LCRF,random_history_mask,1.0,0.9819754958152771,0.018188924283942726,99,47,student_concept_state_buffers
assist_09,5561,no_LCRF,original,1.0,0.50345778465271,0.6862554141266706,98,,student_concept_state_buffers
assist_09,5561,no_LCRF,target_concept_mask,1.0,0.50345778465271,0.6862554141266706,98,98,student_concept_state_buffers
assist_09,5561,no_LCRF,random_history_mask,1.0,0.50345778465271,0.6862554141266706,98,45,student_concept_state_buffers
assist_09,5630,no_LCRF,original,1.0,0.9644353985786438,0.03621242806188776,46,,student_concept_state_buffers
assist_09,5630,no_LCRF,target_concept_mask,1.0,0.9644353985786438,0.03621242806188776,46,46,student_concept_state_buffers
assist_09,5630,no_LCRF,random_history_mask,1.0,0.9644353985786438,0.03621242806188776,46,68,student_concept_state_buffers
assist_09,5725,no_LCRF,original,1.0,0.5448300838470459,0.6072813056878372,98,,student_concept_state_buffers
assist_09,5725,no_LCRF,target_concept_mask,1.0,0.5448300838470459,0.6072813056878372,98,98,student_concept_state_buffers
assist_09,5725,no_LCRF,random_history_mask,1.0,0.5448300838470459,0.6072813056878372,98,76,student_concept_state_buffers
assist_09,5728,no_LCRF,original,0.0,0.663902997970581,1.0903554641676254,42,,student_concept_state_buffers
assist_09,5728,no_LCRF,target_concept_mask,0.0,0.663902997970581,1.0903554641676254,42,42,student_concept_state_buffers
assist_09,5728,no_LCRF,random_history_mask,0.0,0.663902997970581,1.0903554641676254,42,63,student_concept_state_buffers
assist_09,5810,no_LCRF,original,1.0,0.9711187481880188,0.029306523432859895,98,,student_concept_state_buffers
assist_09,5810,no_LCRF,target_concept_mask,1.0,0.9711187481880188,0.029306523432859895,98,98,student_concept_state_buffers
assist_09,5810,no_LCRF,random_history_mask,1.0,0.9711187481880188,0.029306523432859895,98,30,student_concept_state_buffers
assist_09,5847,no_LCRF,original,1.0,0.6766337752342224,0.390625104824065,56,,student_concept_state_buffers
assist_09,5847,no_LCRF,target_concept_mask,1.0,0.6766337752342224,0.390625104824065,56,56,student_concept_state_buffers
assist_09,5847,no_LCRF,random_history_mask,1.0,0.6766337752342224,0.390625104824065,56,48,student_concept_state_buffers
assist_09,5906,no_LCRF,original,1.0,0.8405930995941162,0.17364756535021938,46,,student_concept_state_buffers
assist_09,5906,no_LCRF,target_concept_mask,1.0,0.8405930995941162,0.17364756535021938,46,46,student_concept_state_buffers
assist_09,5906,no_LCRF,random_history_mask,1.0,0.8405930995941162,0.17364756535021938,46,74,student_concept_state_buffers
assist_09,5982,no_LCRF,original,0.0,0.247919499874115,0.28491191272178906,70,,student_concept_state_buffers
assist_09,5982,no_LCRF,target_concept_mask,0.0,0.247919499874115,0.28491191272178906,70,70,student_concept_state_buffers
assist_09,5982,no_LCRF,random_history_mask,0.0,0.247919499874115,0.28491191272178906,70,47,student_concept_state_buffers
assist_09,6056,no_LCRF,original,1.0,0.531133234500885,0.6327423767824124,98,,student_concept_state_buffers
assist_09,6056,no_LCRF,target_concept_mask,1.0,0.531133234500885,0.6327423767824124,98,98,student_concept_state_buffers
assist_09,6056,no_LCRF,random_history_mask,1.0,0.531133234500885,0.6327423767824124,98,32,student_concept_state_buffers
assist_09,6173,no_LCRF,original,1.0,0.7133849263191223,0.33773413563420107,"32,33",,student_concept_state_buffers
assist_09,6173,no_LCRF,target_concept_mask,1.0,0.7133849263191223,0.33773413563420107,"32,33","32,33",student_concept_state_buffers
assist_09,6173,no_LCRF,random_history_mask,1.0,0.7133849263191223,0.33773413563420107,"32,33","38,66",student_concept_state_buffers
assist_09,6250,no_LCRF,original,0.0,0.6728048324584961,1.1171984434900428,30,,student_concept_state_buffers
assist_09,6250,no_LCRF,target_concept_mask,0.0,0.6728048324584961,1.1171984434900428,30,30,student_concept_state_buffers
assist_09,6250,no_LCRF,random_history_mask,0.0,0.6728048324584961,1.1171984434900428,30,3,student_concept_state_buffers
assist_09,6424,no_LCRF,original,1.0,0.7972167730331421,0.22662865093364687,30,,student_concept_state_buffers
assist_09,6424,no_LCRF,target_concept_mask,1.0,0.7972167730331421,0.22662865093364687,30,30,student_concept_state_buffers
assist_09,6424,no_LCRF,random_history_mask,1.0,0.7972167730331421,0.22662865093364687,30,121,student_concept_state_buffers
assist_09,6614,no_LCRF,original,1.0,0.6808650493621826,0.3843911578705949,59,,student_concept_state_buffers
assist_09,6614,no_LCRF,target_concept_mask,1.0,0.6808650493621826,0.3843911578705949,59,59,student_concept_state_buffers
assist_09,6614,no_LCRF,random_history_mask,1.0,0.6808650493621826,0.3843911578705949,59,80,student_concept_state_buffers
assist_09,6616,no_LCRF,original,1.0,0.8018752932548523,0.22080217790087384,33,,student_concept_state_buffers
assist_09,6616,no_LCRF,target_concept_mask,1.0,0.8018752932548523,0.22080217790087384,33,33,student_concept_state_buffers
assist_09,6616,no_LCRF,random_history_mask,1.0,0.8018752932548523,0.22080217790087384,33,63,student_concept_state_buffers
assist_09,6664,no_LCRF,original,1.0,0.3431929647922516,1.0694624104355102,98,,student_concept_state_buffers
assist_09,6664,no_LCRF,target_concept_mask,1.0,0.3431929647922516,1.0694624104355102,98,98,student_concept_state_buffers
assist_09,6664,no_LCRF,random_history_mask,1.0,0.3431929647922516,1.0694624104355102,98,47,student_concept_state_buffers
assist_09,6716,no_LCRF,original,1.0,0.9481396675109863,0.05325345898082047,46,,student_concept_state_buffers
assist_09,6716,no_LCRF,target_concept_mask,1.0,0.9481396675109863,0.05325345898082047,46,46,student_concept_state_buffers
assist_09,6716,no_LCRF,random_history_mask,1.0,0.9481396675109863,0.05325345898082047,46,30,student_concept_state_buffers
assist_09,6755,no_LCRF,original,0.0,0.31890633702278137,0.3840554448785462,98,,student_concept_state_buffers
assist_09,6755,no_LCRF,target_concept_mask,0.0,0.31890633702278137,0.3840554448785462,98,98,student_concept_state_buffers
assist_09,6755,no_LCRF,random_history_mask,0.0,0.31890633702278137,0.3840554448785462,98,37,student_concept_state_buffers
assist_09,6863,no_LCRF,original,1.0,0.3900206685066223,0.9415555450918659,98,,student_concept_state_buffers
assist_09,6863,no_LCRF,target_concept_mask,1.0,0.3900206685066223,0.9415555450918659,98,98,student_concept_state_buffers
assist_09,6863,no_LCRF,random_history_mask,1.0,0.3900206685066223,0.9415555450918659,98,56,student_concept_state_buffers
assist_09,6887,no_LCRF,original,1.0,0.522916853427887,0.6483328076172853,42,,student_concept_state_buffers
assist_09,6887,no_LCRF,target_concept_mask,1.0,0.522916853427887,0.6483328076172853,42,42,student_concept_state_buffers
assist_09,6887,no_LCRF,random_history_mask,1.0,0.522916853427887,0.6483328076172853,42,45,student_concept_state_buffers
assist_09,7149,no_LCRF,original,1.0,0.6913488507270813,0.369110733509373,44,,student_concept_state_buffers
assist_09,7149,no_LCRF,target_concept_mask,1.0,0.6913488507270813,0.369110733509373,44,44,student_concept_state_buffers
assist_09,7149,no_LCRF,random_history_mask,1.0,0.6913488507270813,0.369110733509373,44,45,student_concept_state_buffers
assist_09,7325,no_LCRF,original,1.0,0.8749289512634277,0.13361259447738644,119,,student_concept_state_buffers
assist_09,7325,no_LCRF,target_concept_mask,1.0,0.8749289512634277,0.13361259447738644,119,119,student_concept_state_buffers
assist_09,7325,no_LCRF,random_history_mask,1.0,0.8749289512634277,0.13361259447738644,119,18,student_concept_state_buffers
assist_09,7636,no_LCRF,original,0.0,0.7175406217575073,1.2642205325668499,"58,104",,student_concept_state_buffers
assist_09,7636,no_LCRF,target_concept_mask,0.0,0.7175406217575073,1.2642205325668499,"58,104","58,104",student_concept_state_buffers
assist_09,7636,no_LCRF,random_history_mask,0.0,0.7175406217575073,1.2642205325668499,"58,104","8,79",student_concept_state_buffers
assist_09,7671,no_LCRF,original,0.0,0.6967454552650452,1.193182744510328,49,,student_concept_state_buffers
assist_09,7671,no_LCRF,target_concept_mask,0.0,0.6967454552650452,1.193182744510328,49,49,student_concept_state_buffers
assist_09,7671,no_LCRF,random_history_mask,0.0,0.6967454552650452,1.193182744510328,49,6,student_concept_state_buffers
assist_09,7677,no_LCRF,original,1.0,0.7858994007110596,0.24092648366143793,33,,student_concept_state_buffers
assist_09,7677,no_LCRF,target_concept_mask,1.0,0.7858994007110596,0.24092648366143793,33,33,student_concept_state_buffers
assist_09,7677,no_LCRF,random_history_mask,1.0,0.7858994007110596,0.24092648366143793,33,47,student_concept_state_buffers
assist_09,8359,no_LCRF,original,0.0,0.9757453799247742,3.7191481611789885,90,,student_concept_state_buffers
assist_09,8359,no_LCRF,target_concept_mask,0.0,0.9757453799247742,3.7191481611789885,90,90,student_concept_state_buffers
assist_09,8359,no_LCRF,random_history_mask,0.0,0.9757453799247742,3.7191481611789885,90,88,student_concept_state_buffers
assist_09,8395,no_LCRF,original,1.0,0.7685316205024719,0.2632735711082812,94,,student_concept_state_buffers
assist_09,8395,no_LCRF,target_concept_mask,1.0,0.7685316205024719,0.2632735711082812,94,94,student_concept_state_buffers
assist_09,8395,no_LCRF,random_history_mask,1.0,0.7685316205024719,0.2632735711082812,94,88,student_concept_state_buffers
assist_09,8397,no_LCRF,original,0.0,0.9238763451576233,2.5753962234874868,99,,student_concept_state_buffers
assist_09,8397,no_LCRF,target_concept_mask,0.0,0.9238763451576233,2.5753962234874868,99,99,student_concept_state_buffers
assist_09,8397,no_LCRF,random_history_mask,0.0,0.9238763451576233,2.5753962234874868,99,7,student_concept_state_buffers
assist_09,8472,no_LCRF,original,1.0,0.8805270791053772,0.12723459728212025,94,,student_concept_state_buffers
assist_09,8472,no_LCRF,target_concept_mask,1.0,0.8805270791053772,0.12723459728212025,94,94,student_concept_state_buffers
assist_09,8472,no_LCRF,random_history_mask,1.0,0.8805270791053772,0.12723459728212025,94,101,student_concept_state_buffers
assist_09,8740,no_LCRF,original,1.0,0.5710890889167786,0.5602100588750617,86,,student_concept_state_buffers
assist_09,8740,no_LCRF,target_concept_mask,1.0,0.5710890889167786,0.5602100588750617,86,86,student_concept_state_buffers
assist_09,8740,no_LCRF,random_history_mask,1.0,0.5710890889167786,0.5602100588750617,86,41,student_concept_state_buffers
assist_09,8916,no_LCRF,original,1.0,0.5281627774238586,0.6383507522121605,75,,student_concept_state_buffers
assist_09,8916,no_LCRF,target_concept_mask,1.0,0.5281627774238586,0.6383507522121605,75,75,student_concept_state_buffers
assist_09,8916,no_LCRF,random_history_mask,1.0,0.5281627774238586,0.6383507522121605,75,32,student_concept_state_buffers
assist_09,8950,no_LCRF,original,1.0,0.9005128741264343,0.10479081782597435,55,,student_concept_state_buffers
assist_09,8950,no_LCRF,target_concept_mask,1.0,0.9005128741264343,0.10479081782597435,55,55,student_concept_state_buffers
assist_09,8950,no_LCRF,random_history_mask,1.0,0.9005128741264343,0.10479081782597435,55,32,student_concept_state_buffers
assist_09,9075,no_LCRF,original,1.0,0.5059657692909241,0.6812862616056902,97,,student_concept_state_buffers
assist_09,9075,no_LCRF,target_concept_mask,1.0,0.5059657692909241,0.6812862616056902,97,97,student_concept_state_buffers
assist_09,9075,no_LCRF,random_history_mask,1.0,0.5059657692909241,0.6812862616056902,97,98,student_concept_state_buffers
assist_09,9096,no_LCRF,original,1.0,0.40069547295570374,0.9145535592433808,"45,55",,student_concept_state_buffers
assist_09,9096,no_LCRF,target_concept_mask,1.0,0.40069547295570374,0.9145535592433808,"45,55","45,55",student_concept_state_buffers
assist_09,9096,no_LCRF,random_history_mask,1.0,0.40069547295570374,0.9145535592433808,"45,55","30,70",student_concept_state_buffers
assist_09,9141,no_LCRF,original,0.0,0.461527943611145,0.619019675303408,33,,student_concept_state_buffers
assist_09,9141,no_LCRF,target_concept_mask,0.0,0.461527943611145,0.619019675303408,33,33,student_concept_state_buffers
assist_09,9141,no_LCRF,random_history_mask,0.0,0.461527943611145,0.619019675303408,33,68,student_concept_state_buffers
assist_09,9319,no_LCRF,original,1.0,0.8333448171615601,0.18230777629503406,80,,student_concept_state_buffers
assist_09,9319,no_LCRF,target_concept_mask,1.0,0.8333448171615601,0.18230777629503406,80,80,student_concept_state_buffers
assist_09,9319,no_LCRF,random_history_mask,1.0,0.8333448171615601,0.18230777629503406,80,38,student_concept_state_buffers
assist_09,9502,no_LCRF,original,1.0,0.8867862820625305,0.12015127039150544,82,,student_concept_state_buffers
assist_09,9502,no_LCRF,target_concept_mask,1.0,0.8867862820625305,0.12015127039150544,82,82,student_concept_state_buffers
assist_09,9502,no_LCRF,random_history_mask,1.0,0.8867862820625305,0.12015127039150544,82,80,student_concept_state_buffers
assist_09,9560,no_LCRF,original,1.0,0.4194914698600769,0.8687120873457951,7,,student_concept_state_buffers
assist_09,9560,no_LCRF,target_concept_mask,1.0,0.4194914698600769,0.8687120873457951,7,7,student_concept_state_buffers
assist_09,9560,no_LCRF,random_history_mask,1.0,0.4194914698600769,0.8687120873457951,7,44,student_concept_state_buffers
assist_09,9648,no_LCRF,original,0.0,0.7152449488639832,1.2561259379675174,"7,44",,student_concept_state_buffers
assist_09,9648,no_LCRF,target_concept_mask,0.0,0.7152449488639832,1.2561259379675174,"7,44","7,44",student_concept_state_buffers
assist_09,9648,no_LCRF,random_history_mask,0.0,0.7152449488639832,1.2561259379675174,"7,44","9,31",student_concept_state_buffers
assist_09,9801,no_LCRF,original,0.0,0.20022498071193695,0.22342481675554696,30,,student_concept_state_buffers
assist_09,9801,no_LCRF,target_concept_mask,0.0,0.20022498071193695,0.22342481675554696,30,30,student_concept_state_buffers
assist_09,9801,no_LCRF,random_history_mask,0.0,0.20022498071193695,0.22342481675554696,30,11,student_concept_state_buffers
assist_09,9822,no_LCRF,original,0.0,0.44196030497550964,0.5833251810942952,"7,44",,student_concept_state_buffers
assist_09,9822,no_LCRF,target_concept_mask,0.0,0.44196030497550964,0.5833251810942952,"7,44","7,44",student_concept_state_buffers
assist_09,9822,no_LCRF,random_history_mask,0.0,0.44196030497550964,0.5833251810942952,"7,44","8,48",student_concept_state_buffers
assist_09,9930,no_LCRF,original,0.0,0.27183765172958374,0.3172312497816066,30,,student_concept_state_buffers
assist_09,9930,no_LCRF,target_concept_mask,0.0,0.27183765172958374,0.3172312497816066,30,30,student_concept_state_buffers
assist_09,9930,no_LCRF,random_history_mask,0.0,0.27183765172958374,0.3172312497816066,30,48,student_concept_state_buffers
assist_09,9987,no_LCRF,original,1.0,0.44018128514289856,0.8205686252349338,30,,student_concept_state_buffers
assist_09,9987,no_LCRF,target_concept_mask,1.0,0.44018128514289856,0.8205686252349338,30,30,student_concept_state_buffers
assist_09,9987,no_LCRF,random_history_mask,1.0,0.44018128514289856,0.8205686252349338,30,17,student_concept_state_buffers
assist_09,9994,no_LCRF,original,1.0,0.8671135902404785,0.14258529551174481,99,,student_concept_state_buffers
assist_09,9994,no_LCRF,target_concept_mask,1.0,0.8671135902404785,0.14258529551174481,99,99,student_concept_state_buffers
assist_09,9994,no_LCRF,random_history_mask,1.0,0.8671135902404785,0.14258529551174481,99,89,student_concept_state_buffers
assist_09,10018,no_LCRF,original,0.0,0.38204604387283325,0.48134132894865295,30,,student_concept_state_buffers
assist_09,10018,no_LCRF,target_concept_mask,0.0,0.38204604387283325,0.48134132894865295,30,30,student_concept_state_buffers
assist_09,10018,no_LCRF,random_history_mask,0.0,0.38204604387283325,0.48134132894865295,30,31,student_concept_state_buffers
assist_09,10062,no_LCRF,original,1.0,0.9975044131278992,0.0024987060395351276,30,,student_concept_state_buffers
assist_09,10062,no_LCRF,target_concept_mask,1.0,0.9975044131278992,0.0024987060395351276,30,30,student_concept_state_buffers
assist_09,10062,no_LCRF,random_history_mask,1.0,0.9975044131278992,0.0024987060395351276,30,31,student_concept_state_buffers
assist_09,10101,no_LCRF,original,0.0,0.17652525007724762,0.19422239173768216,51,,student_concept_state_buffers
assist_09,10101,no_LCRF,target_concept_mask,0.0,0.17652525007724762,0.19422239173768216,51,51,student_concept_state_buffers
assist_09,10101,no_LCRF,random_history_mask,0.0,0.17652525007724762,0.19422239173768216,51,24,student_concept_state_buffers
assist_09,10126,no_LCRF,original,0.0,0.33395129442214966,0.4063924796174518,"1,24,44",,student_concept_state_buffers
assist_09,10126,no_LCRF,target_concept_mask,0.0,0.33395129442214966,0.4063924796174518,"1,24,44","1,24,44",student_concept_state_buffers
assist_09,10126,no_LCRF,random_history_mask,0.0,0.33395129442214966,0.4063924796174518,"1,24,44","31,47,60",student_concept_state_buffers
assist_09,10258,no_LCRF,original,1.0,0.2689400613307953,1.3132667445400523,47,,student_concept_state_buffers
assist_09,10258,no_LCRF,target_concept_mask,1.0,0.2689400613307953,1.3132667445400523,47,47,student_concept_state_buffers
assist_09,10258,no_LCRF,random_history_mask,1.0,0.2689400613307953,1.3132667445400523,47,32,student_concept_state_buffers
assist_09,10280,no_LCRF,original,0.0,0.8879857659339905,2.1891293258871913,30,,student_concept_state_buffers
assist_09,10280,no_LCRF,target_concept_mask,0.0,0.8879857659339905,2.1891293258871913,30,30,student_concept_state_buffers
assist_09,10280,no_LCRF,random_history_mask,0.0,0.8879857659339905,2.1891293258871913,30,32,student_concept_state_buffers
assist_09,10459,no_LCRF,original,1.0,0.9167903661727905,0.08687644117810439,98,,student_concept_state_buffers
assist_09,10459,no_LCRF,target_concept_mask,1.0,0.9167903661727905,0.08687644117810439,98,98,student_concept_state_buffers
assist_09,10459,no_LCRF,random_history_mask,1.0,0.9167903661727905,0.08687644117810439,98,1,student_concept_state_buffers
assist_09,10482,no_LCRF,original,1.0,0.9300734996795654,0.07249166404418135,"0,11",,student_concept_state_buffers
assist_09,10482,no_LCRF,target_concept_mask,1.0,0.9300734996795654,0.07249166404418135,"0,11","0,11",student_concept_state_buffers
assist_09,10482,no_LCRF,random_history_mask,1.0,0.9300734996795654,0.07249166404418135,"0,11","12,99",student_concept_state_buffers
assist_09,10651,no_LCRF,original,1.0,0.9399561882019043,0.061922013100134336,"5,10",,student_concept_state_buffers
assist_09,10651,no_LCRF,target_concept_mask,1.0,0.9399561882019043,0.061922013100134336,"5,10","5,10",student_concept_state_buffers
assist_09,10651,no_LCRF,random_history_mask,1.0,0.9399561882019043,0.061922013100134336,"5,10","47,94",student_concept_state_buffers
assist_09,10654,no_LCRF,original,1.0,0.9519604444503784,0.049231795001076196,"32,33",,student_concept_state_buffers
assist_09,10654,no_LCRF,target_concept_mask,1.0,0.9519604444503784,0.049231795001076196,"32,33","32,33",student_concept_state_buffers
assist_09,10654,no_LCRF,random_history_mask,1.0,0.9519604444503784,0.049231795001076196,"32,33","8,57",student_concept_state_buffers
assist_09,10749,no_LCRF,original,1.0,0.9885019063949585,0.011564707799770774,33,,student_concept_state_buffers
assist_09,10749,no_LCRF,target_concept_mask,1.0,0.9885019063949585,0.011564707799770774,33,33,student_concept_state_buffers
assist_09,10749,no_LCRF,random_history_mask,1.0,0.9885019063949585,0.011564707799770774,33,82,student_concept_state_buffers
assist_09,10761,no_LCRF,original,1.0,0.9857661724090576,0.014336100161610535,82,,student_concept_state_buffers
assist_09,10761,no_LCRF,target_concept_mask,1.0,0.9857661724090576,0.014336100161610535,82,82,student_concept_state_buffers
assist_09,10761,no_LCRF,random_history_mask,1.0,0.9857661724090576,0.014336100161610535,82,51,student_concept_state_buffers
assist_09,10799,no_LCRF,original,1.0,0.9987993240356445,0.001201397353235165,"6,10",,student_concept_state_buffers
assist_09,10799,no_LCRF,target_concept_mask,1.0,0.9987993240356445,0.001201397353235165,"6,10","6,10",student_concept_state_buffers
assist_09,10799,no_LCRF,random_history_mask,1.0,0.9987993240356445,0.001201397353235165,"6,10","1,33",student_concept_state_buffers
assist_09,10804,no_LCRF,original,1.0,0.9055169820785522,0.09924924746837613,49,,student_concept_state_buffers
assist_09,10804,no_LCRF,target_concept_mask,1.0,0.9055169820785522,0.09924924746837613,49,49,student_concept_state_buffers
assist_09,10804,no_LCRF,random_history_mask,1.0,0.9055169820785522,0.09924924746837613,49,16,student_concept_state_buffers
assist_09,10986,no_LCRF,original,0.0,0.8528504371643066,1.9163057751824109,"6,8",,student_concept_state_buffers
assist_09,10986,no_LCRF,target_concept_mask,0.0,0.8528504371643066,1.9163057751824109,"6,8","6,8",student_concept_state_buffers
assist_09,10986,no_LCRF,random_history_mask,0.0,0.8528504371643066,1.9163057751824109,"6,8","25,82",student_concept_state_buffers
assist_09,11023,no_LCRF,original,1.0,0.9688433408737183,0.03165235108647889,14,,student_concept_state_buffers
assist_09,11023,no_LCRF,target_concept_mask,1.0,0.9688433408737183,0.03165235108647889,14,14,student_concept_state_buffers
assist_09,11023,no_LCRF,random_history_mask,1.0,0.9688433408737183,0.03165235108647889,14,66,student_concept_state_buffers
assist_09,11233,no_LCRF,original,1.0,0.48400577902793884,0.7256584321964188,106,,student_concept_state_buffers
assist_09,11233,no_LCRF,target_concept_mask,1.0,0.48400577902793884,0.7256584321964188,106,106,student_concept_state_buffers
assist_09,11233,no_LCRF,random_history_mask,1.0,0.48400577902793884,0.7256584321964188,106,38,student_concept_state_buffers
assist_09,11574,no_LCRF,original,0.0,0.8071397542953491,1.6457894678954688,25,,student_concept_state_buffers
assist_09,11574,no_LCRF,target_concept_mask,0.0,0.8071397542953491,1.6457894678954688,25,25,student_concept_state_buffers
assist_09,11574,no_LCRF,random_history_mask,0.0,0.8071397542953491,1.6457894678954688,25,59,student_concept_state_buffers
assist_09,12285,no_LCRF,original,1.0,0.9002691507339478,0.10506150399521644,49,,student_concept_state_buffers
assist_09,12285,no_LCRF,target_concept_mask,1.0,0.9002691507339478,0.10506150399521644,49,49,student_concept_state_buffers
assist_09,12285,no_LCRF,random_history_mask,1.0,0.9002691507339478,0.10506150399521644,49,25,student_concept_state_buffers
assist_09,12311,no_LCRF,original,1.0,0.9737966060638428,0.02655282048930937,"32,33",,student_concept_state_buffers
assist_09,12311,no_LCRF,target_concept_mask,1.0,0.9737966060638428,0.02655282048930937,"32,33","32,33",student_concept_state_buffers
assist_09,12311,no_LCRF,random_history_mask,1.0,0.9737966060638428,0.02655282048930937,"32,33","12,44",student_concept_state_buffers
assist_09,12388,no_LCRF,original,1.0,0.8065853714942932,0.21494553271737926,20,,student_concept_state_buffers
assist_09,12388,no_LCRF,target_concept_mask,1.0,0.8065853714942932,0.21494553271737926,20,20,student_concept_state_buffers
assist_09,12388,no_LCRF,random_history_mask,1.0,0.8065853714942932,0.21494553271737926,20,29,student_concept_state_buffers
assist_09,12562,no_LCRF,original,1.0,0.9011560082435608,0.10407688625870713,29,,student_concept_state_buffers
assist_09,12562,no_LCRF,target_concept_mask,1.0,0.9011560082435608,0.10407688625870713,29,29,student_concept_state_buffers
assist_09,12562,no_LCRF,random_history_mask,1.0,0.9011560082435608,0.10407688625870713,29,66,student_concept_state_buffers
assist_09,12597,no_LCRF,original,1.0,0.7473208904266357,0.29126061389809377,20,,student_concept_state_buffers
assist_09,12597,no_LCRF,target_concept_mask,1.0,0.7473208904266357,0.29126061389809377,20,20,student_concept_state_buffers
assist_09,12597,no_LCRF,random_history_mask,1.0,0.7473208904266357,0.29126061389809377,20,92,student_concept_state_buffers
assist_09,13036,no_LCRF,original,0.0,0.4932563900947571,0.6797501036846538,30,,student_concept_state_buffers
assist_09,13036,no_LCRF,target_concept_mask,0.0,0.4932563900947571,0.6797501036846538,30,30,student_concept_state_buffers
assist_09,13036,no_LCRF,random_history_mask,0.0,0.4932563900947571,0.6797501036846538,30,51,student_concept_state_buffers
assist_09,13046,no_LCRF,original,0.0,0.3391335904598236,0.4142035631262105,30,,student_concept_state_buffers
assist_09,13046,no_LCRF,target_concept_mask,0.0,0.3391335904598236,0.4142035631262105,30,30,student_concept_state_buffers
assist_09,13046,no_LCRF,random_history_mask,0.0,0.3391335904598236,0.4142035631262105,30,60,student_concept_state_buffers
assist_09,13148,no_LCRF,original,1.0,0.9740333557128906,0.026309729814189296,99,,student_concept_state_buffers
assist_09,13148,no_LCRF,target_concept_mask,1.0,0.9740333557128906,0.026309729814189296,99,99,student_concept_state_buffers
assist_09,13148,no_LCRF,random_history_mask,1.0,0.9740333557128906,0.026309729814189296,99,119,student_concept_state_buffers
assist_09,13286,no_LCRF,original,0.0,0.7233768701553345,1.285099241249536,2,,student_concept_state_buffers
assist_09,13286,no_LCRF,target_concept_mask,0.0,0.7233768701553345,1.285099241249536,2,2,student_concept_state_buffers
assist_09,13286,no_LCRF,random_history_mask,0.0,0.7233768701553345,1.285099241249536,2,18,student_concept_state_buffers
assist_09,13304,no_LCRF,original,1.0,0.776944637298584,0.2523861830209988,0,,student_concept_state_buffers
assist_09,13304,no_LCRF,target_concept_mask,1.0,0.776944637298584,0.2523861830209988,0,0,student_concept_state_buffers
assist_09,13304,no_LCRF,random_history_mask,1.0,0.776944637298584,0.2523861830209988,0,55,student_concept_state_buffers
assist_09,13311,no_LCRF,original,1.0,0.9473409056663513,0.05409626571091283,55,,student_concept_state_buffers
assist_09,13311,no_LCRF,target_concept_mask,1.0,0.9473409056663513,0.05409626571091283,55,55,student_concept_state_buffers
assist_09,13311,no_LCRF,random_history_mask,1.0,0.9473409056663513,0.05409626571091283,55,79,student_concept_state_buffers
assist_09,13383,no_LCRF,original,0.0,0.5972376465797424,0.9094085847194537,"45,58",,student_concept_state_buffers
assist_09,13383,no_LCRF,target_concept_mask,0.0,0.5972376465797424,0.9094085847194537,"45,58","45,58",student_concept_state_buffers
assist_09,13383,no_LCRF,random_history_mask,0.0,0.5972376465797424,0.9094085847194537,"45,58","11,96",student_concept_state_buffers
assist_09,13529,no_LCRF,original,1.0,0.7318836450576782,0.31213373249472226,49,,student_concept_state_buffers
assist_09,13529,no_LCRF,target_concept_mask,1.0,0.7318836450576782,0.31213373249472226,49,49,student_concept_state_buffers
assist_09,13529,no_LCRF,random_history_mask,1.0,0.7318836450576782,0.31213373249472226,49,83,student_concept_state_buffers
assist_09,13530,no_LCRF,original,1.0,0.9078428745269775,0.09668396103010897,2,,student_concept_state_buffers
assist_09,13530,no_LCRF,target_concept_mask,1.0,0.9078428745269775,0.09668396103010897,2,2,student_concept_state_buffers
assist_09,13530,no_LCRF,random_history_mask,1.0,0.9078428745269775,0.09668396103010897,2,10,student_concept_state_buffers
assist_09,13539,no_LCRF,original,1.0,0.9734911322593689,0.026866563344017304,98,,student_concept_state_buffers
assist_09,13539,no_LCRF,target_concept_mask,1.0,0.9734911322593689,0.026866563344017304,98,98,student_concept_state_buffers
assist_09,13539,no_LCRF,random_history_mask,1.0,0.9734911322593689,0.026866563344017304,98,49,student_concept_state_buffers
assist_09,13545,no_LCRF,original,1.0,0.9170464277267456,0.08659717798906702,20,,student_concept_state_buffers
assist_09,13545,no_LCRF,target_concept_mask,1.0,0.9170464277267456,0.08659717798906702,20,20,student_concept_state_buffers
assist_09,13545,no_LCRF,random_history_mask,1.0,0.9170464277267456,0.08659717798906702,20,104,student_concept_state_buffers
assist_09,13653,no_LCRF,original,0.0,0.9833381772041321,4.094635236711762,29,,student_concept_state_buffers
assist_09,13653,no_LCRF,target_concept_mask,0.0,0.9833381772041321,4.094635236711762,29,29,student_concept_state_buffers
assist_09,13653,no_LCRF,random_history_mask,0.0,0.9833381772041321,4.094635236711762,29,45,student_concept_state_buffers
assist_09,13671,no_LCRF,original,1.0,0.7953388094902039,0.2289870796553971,9,,student_concept_state_buffers
assist_09,13671,no_LCRF,target_concept_mask,1.0,0.7953388094902039,0.2289870796553971,9,9,student_concept_state_buffers
