query_concept,support_concept,hop,weight
42,30,1,1.0
53,30,2,0.7
34,30,3,0.48999999999999994
53,42,1,1.0
34,42,2,0.7
34,53,1,1.0
42,53,2,0.7
79,53,3,0.48999999999999994
42,34,1,1.0
79,34,2,0.7
41,34,3,0.48999999999999994
79,42,1,1.0
41,42,2,0.7
53,42,3,0.48999999999999994
41,79,1,1.0
53,79,2,0.7
41,79,3,0.48999999999999994
53,41,1,1.0
82,41,3,0.48999999999999994
41,53,1,1.0
82,53,2,0.7
33,53,3,0.48999999999999994
82,41,1,1.0
33,41,2,0.7
38,41,3,0.48999999999999994
33,82,1,1.0
38,82,2,0.7
79,82,3,0.48999999999999994
38,33,1,1.0
79,33,2,0.7
53,33,3,0.48999999999999994
79,38,1,1.0
53,38,2,0.7
82,38,3,0.48999999999999994
53,79,1,1.0
82,79,2,0.7
42,79,3,0.48999999999999994
82,53,1,1.0
42,53,2,0.7
81,53,3,0.48999999999999994
42,82,1,1.0
81,82,2,0.7
38,82,3,0.48999999999999994
81,42,1,1.0
38,42,2,0.7
34,42,3,0.48999999999999994
38,81,1,1.0
34,81,2,0.7
41,81,3,0.48999999999999994
34,38,1,1.0
41,38,2,0.7
53,38,3,0.48999999999999994
41,34,1,1.0
53,34,2,0.7
33,34,3,0.48999999999999994
53,41,1,1.0
33,41,2,0.7
33,41,3,0.48999999999999994
33,53,1,1.0
33,53,2,0.7
81,53,3,0.48999999999999994
81,33,2,0.7
53,33,3,0.48999999999999994
81,33,1,1.0
53,33,2,0.7
79,33,3,0.48999999999999994
53,81,1,1.0
79,81,2,0.7
53,81,3,0.48999999999999994
79,53,1,1.0
82,53,3,0.48999999999999994
53,79,1,1.0
82,79,2,0.7
82,53,1,1.0
79,53,2,0.7
41,53,3,0.48999999999999994
79,82,1,1.0
41,82,2,0.7
38,82,3,0.48999999999999994
41,79,1,1.0
38,79,2,0.7
53,79,3,0.48999999999999994
38,41,1,1.0
53,41,2,0.7
53,41,3,0.48999999999999994
53,38,1,1.0
53,38,2,0.7
33,38,3,0.48999999999999994
33,53,2,0.7
34,53,3,0.48999999999999994
33,53,1,1.0
34,53,2,0.7
33,53,3,0.48999999999999994
34,33,1,1.0
42,33,3,0.48999999999999994
33,34,1,1.0
42,34,2,0.7
42,33,1,1.0
53,42,1,1.0
81,42,2,0.7
82,42,3,0.48999999999999994
81,53,1,1.0
82,53,2,0.7
81,53,3,0.48999999999999994
82,81,1,1.0
81,82,1,1.0
81,82,2,0.7
34,82,3,0.48999999999999994
34,81,2,0.7
82,81,3,0.48999999999999994
34,81,1,1.0
82,81,2,0.7
82,81,3,0.48999999999999994
82,34,1,1.0
82,34,2,0.7
34,82,2,0.7
34,82,1,1.0
53,82,3,0.48999999999999994
82,34,1,1.0
53,34,2,0.7
81,34,3,0.48999999999999994
53,82,1,1.0
81,82,2,0.7
42,82,3,0.48999999999999994
81,53,1,1.0
42,53,2,0.7
82,53,3,0.48999999999999994
42,81,1,1.0
82,81,2,0.7
82,81,3,0.48999999999999994
82,42,1,1.0
82,42,2,0.7
42,82,2,0.7
41,82,3,0.48999999999999994
42,82,1,1.0
41,82,2,0.7
53,82,3,0.48999999999999994
41,42,1,1.0
53,42,2,0.7
82,42,3,0.48999999999999994
53,41,1,1.0
82,41,2,0.7
79,41,3,0.48999999999999994
82,53,1,1.0
79,53,2,0.7
34,53,3,0.48999999999999994
79,82,1,1.0
34,82,2,0.7
34,79,1,1.0
82,79,2,0.7
81,79,3,0.48999999999999994
82,34,1,1.0
81,34,2,0.7
53,34,3,0.48999999999999994
81,82,1,1.0
53,82,2,0.7
41,82,3,0.48999999999999994
53,81,1,1.0
41,81,2,0.7
41,81,3,0.48999999999999994
41,53,1,1.0
41,53,2,0.7
82,53,3,0.48999999999999994
82,41,2,0.7
34,41,3,0.48999999999999994
82,41,1,1.0
34,41,2,0.7
33,41,3,0.48999999999999994
34,82,1,1.0
33,82,2,0.7
33,34,1,1.0
82,34,2,0.7
79,34,3,0.48999999999999994
82,33,1,1.0
79,33,2,0.7
79,82,1,1.0
81,79,1,1.0
34,79,3,0.48999999999999994
79,81,1,1.0
34,81,2,0.7
58,81,3,0.48999999999999994
34,79,1,1.0
58,79,2,0.7
34,79,3,0.48999999999999994
58,34,1,1.0
42,34,3,0.48999999999999994
34,58,1,1.0
42,58,2,0.7
82,58,3,0.48999999999999994
42,34,1,1.0
82,34,2,0.7
79,34,3,0.48999999999999994
82,42,1,1.0
79,42,2,0.7
79,42,3,0.48999999999999994
79,82,1,1.0
79,82,2,0.7
82,79,2,0.7
42,79,3,0.48999999999999994
82,79,1,1.0
42,79,2,0.7
82,79,3,0.48999999999999994
42,82,1,1.0
82,42,1,1.0
82,42,2,0.7
34,42,3,0.48999999999999994
34,82,2,0.7
79,82,3,0.48999999999999994
34,82,1,1.0
79,82,2,0.7
81,82,3,0.48999999999999994
79,34,1,1.0
81,34,2,0.7
79,34,3,0.48999999999999994
81,79,1,1.0
79,81,1,1.0
79,81,2,0.7
41,81,3,0.48999999999999994
41,79,2,0.7
41,79,1,1.0
41,79,3,0.48999999999999994
79,41,1,1.0
82,41,3,0.48999999999999994
41,79,1,1.0
82,79,2,0.7
42,79,3,0.48999999999999994
82,41,1,1.0
42,41,2,0.7
33,41,3,0.48999999999999994
42,82,1,1.0
33,82,2,0.7
33,42,1,1.0
82,42,2,0.7
34,42,3,0.48999999999999994
82,33,1,1.0
34,33,2,0.7
78,33,3,0.48999999999999994
34,82,1,1.0
78,82,2,0.7
34,82,3,0.48999999999999994
78,34,1,1.0
82,34,3,0.48999999999999994
34,78,1,1.0
82,78,2,0.7
41,78,3,0.48999999999999994
82,34,1,1.0
41,34,2,0.7
53,34,3,0.48999999999999994
41,82,1,1.0
53,82,2,0.7
33,82,3,0.48999999999999994
53,41,1,1.0
33,41,2,0.7
81,41,3,0.48999999999999994
33,53,1,1.0
81,53,2,0.7
82,53,3,0.48999999999999994
81,33,1,1.0
82,33,2,0.7
81,33,3,0.48999999999999994
82,81,1,1.0
42,81,3,0.48999999999999994
81,82,1,1.0
42,82,2,0.7
42,81,1,1.0
82,81,2,0.7
41,81,3,0.48999999999999994
82,42,1,1.0
41,42,2,0.7
79,42,3,0.48999999999999994
41,82,1,1.0
79,82,2,0.7
30,82,3,0.48999999999999994
79,41,1,1.0
30,41,2,0.7
53,41,3,0.48999999999999994
30,79,1,1.0
53,79,2,0.7
38,79,3,0.48999999999999994
53,30,1,1.0
38,30,2,0.7
38,30,3,0.48999999999999994
38,53,1,1.0
38,53,2,0.7
53,34,1,1.0
79,34,3,0.48999999999999994
34,53,1,1.0
79,53,2,0.7
79,53,3,0.48999999999999994
79,34,1,1.0
79,34,2,0.7
79,34,3,0.48999999999999994
53,79,3,0.48999999999999994
53,79,2,0.7
34,79,3,0.48999999999999994
53,79,1,1.0
34,79,2,0.7
34,53,1,1.0
79,53,2,0.7
79,53,3,0.48999999999999994
79,34,1,1.0
79,34,2,0.7
79,34,3,0.48999999999999994
79,34,2,0.7
79,34,3,0.48999999999999994
79,34,1,1.0
79,34,2,0.7
30,34,3,0.48999999999999994
30,79,2,0.7
30,79,1,1.0
79,30,1,1.0
79,30,2,0.7
79,30,3,0.48999999999999994
80,79,3,0.48999999999999994
80,79,2,0.7
48,79,3,0.48999999999999994
80,79,1,1.0
48,79,2,0.7
30,79,3,0.48999999999999994
48,80,1,1.0
30,80,2,0.7
34,80,3,0.48999999999999994
30,48,1,1.0
34,48,2,0.7
41,48,3,0.48999999999999994
34,30,1,1.0
41,30,2,0.7
79,30,3,0.48999999999999994
41,34,1,1.0
79,34,2,0.7
79,34,3,0.48999999999999994
79,41,1,1.0
79,41,2,0.7
79,41,3,0.48999999999999994
32,79,3,0.48999999999999994
32,79,2,0.7
30,79,3,0.48999999999999994
32,79,1,1.0
30,79,2,0.7
33,79,3,0.48999999999999994
30,32,1,1.0
33,32,2,0.7
79,32,3,0.48999999999999994
33,30,1,1.0
79,30,2,0.7
41,30,3,0.48999999999999994
79,33,1,1.0
41,33,2,0.7
79,33,3,0.48999999999999994
41,79,1,1.0
41,79,3,0.48999999999999994
79,41,1,1.0
79,41,3,0.48999999999999994
41,79,1,1.0
79,41,1,1.0
79,41,2,0.7
79,41,3,0.48999999999999994
41,79,3,0.48999999999999994
41,79,2,0.7
41,79,1,1.0
81,79,3,0.48999999999999994
79,41,1,1.0
81,41,2,0.7
81,79,1,1.0
41,79,2,0.7
33,79,3,0.48999999999999994
41,81,1,1.0
33,81,2,0.7
1,81,3,0.48999999999999994
44,81,3,0.48999999999999994
33,41,1,1.0
1,41,2,0.7
44,41,2,0.7
44,41,3,0.48999999999999994
1,33,1,1.0
44,33,1,1.0
44,33,2,0.7
79,33,3,0.48999999999999994
44,1,1,1.0
79,1,2,0.7
79,44,2,0.7
41,1,3,0.48999999999999994
41,44,3,0.48999999999999994
79,44,1,1.0
41,44,2,0.7
33,44,3,0.48999999999999994
41,79,1,1.0
33,79,2,0.7
33,79,3,0.48999999999999994
33,41,1,1.0
33,41,2,0.7
79,41,3,0.48999999999999994
79,33,2,0.7
48,33,3,0.48999999999999994
79,33,1,1.0
48,33,2,0.7
30,33,3,0.48999999999999994
48,79,1,1.0
30,79,2,0.7
53,79,3,0.48999999999999994
30,48,1,1.0
53,48,2,0.7
79,48,3,0.48999999999999994
53,30,1,1.0
79,30,2,0.7
34,30,3,0.48999999999999994
79,53,1,1.0
34,53,2,0.7
48,53,3,0.48999999999999994
34,79,1,1.0
48,79,2,0.7
48,34,1,1.0
79,34,2,0.7
79,34,3,0.48999999999999994
79,48,1,1.0
79,48,2,0.7
81,48,3,0.48999999999999994
81,79,2,0.7
81,79,1,1.0
41,79,3,0.48999999999999994
79,81,1,1.0
41,81,2,0.7
79,81,3,0.48999999999999994
41,79,1,1.0
41,79,3,0.48999999999999994
79,41,1,1.0
33,41,3,0.48999999999999994
41,79,1,1.0
33,79,2,0.7
48,79,3,0.48999999999999994
33,41,1,1.0
48,41,2,0.7
79,41,3,0.48999999999999994
48,33,1,1.0
79,33,2,0.7
32,33,3,0.48999999999999994
79,48,1,1.0
32,48,2,0.7
32,48,3,0.48999999999999994
32,79,1,1.0
32,79,2,0.7
41,79,3,0.48999999999999994
41,32,2,0.7
41,32,1,1.0
81,32,3,0.48999999999999994
32,41,1,1.0
81,41,2,0.7
79,41,3,0.48999999999999994
81,32,1,1.0
79,32,2,0.7
79,81,1,1.0
80,79,1,1.0
79,80,1,1.0
79,80,2,0.7
79,80,3,0.48999999999999994
33,79,3,0.48999999999999994
33,79,2,0.7
33,79,1,1.0
79,33,1,1.0
79,33,2,0.7
79,33,3,0.48999999999999994
30,79,3,0.48999999999999994
30,79,2,0.7
44,79,3,0.48999999999999994
30,79,1,1.0
44,79,2,0.7
34,79,3,0.48999999999999994
44,30,1,1.0
34,30,2,0.7
1,30,3,0.48999999999999994
44,30,3,0.48999999999999994
34,44,1,1.0
1,44,2,0.7
33,44,3,0.48999999999999994
1,34,1,1.0
44,34,1,1.0
33,34,2,0.7
82,34,3,0.48999999999999994
33,1,1,1.0
33,44,1,1.0
82,1,2,0.7
82,44,2,0.7
33,1,3,0.48999999999999994
33,44,3,0.48999999999999994
82,33,1,1.0
79,33,3,0.48999999999999994
33,82,1,1.0
79,82,2,0.7
34,82,3,0.48999999999999994
79,33,1,1.0
34,33,2,0.7
34,79,1,1.0
33,79,2,0.7
33,34,1,1.0
79,34,2,0.7
79,34,3,0.48999999999999994
79,33,1,1.0
79,33,2,0.7
44,33,3,0.48999999999999994
44,79,2,0.7
44,79,1,1.0
41,79,3,0.48999999999999994
79,44,1,1.0
41,44,2,0.7
41,79,1,1.0
44,79,2,0.7
41,79,3,0.48999999999999994
44,41,1,1.0
44,41,3,0.48999999999999994
41,44,1,1.0
30,44,3,0.48999999999999994
44,41,1,1.0
30,41,2,0.7
79,41,3,0.48999999999999994
30,44,1,1.0
79,44,2,0.7
78,44,3,0.48999999999999994
79,30,1,1.0
78,30,2,0.7
32,30,3,0.48999999999999994
78,79,1,1.0
32,79,2,0.7
32,78,1,1.0
79,78,2,0.7
32,78,3,0.48999999999999994
79,32,1,1.0
79,32,3,0.48999999999999994
32,79,1,1.0
33,79,3,0.48999999999999994
79,32,1,1.0
33,32,2,0.7
82,32,3,0.48999999999999994
33,79,1,1.0
82,79,2,0.7
44,79,3,0.48999999999999994
82,33,1,1.0
44,33,2,0.7
79,33,3,0.48999999999999994
44,82,1,1.0
79,82,2,0.7
44,82,3,0.48999999999999994
79,44,1,1.0
80,44,3,0.48999999999999994
44,79,1,1.0
80,79,2,0.7
80,44,1,1.0
79,44,2,0.7
32,44,3,0.48999999999999994
79,80,1,1.0
32,80,2,0.7
82,80,3,0.48999999999999994
32,79,1,1.0
82,79,2,0.7
78,79,3,0.48999999999999994
82,32,1,1.0
78,32,2,0.7
44,32,3,0.48999999999999994
78,82,1,1.0
44,82,2,0.7
34,82,3,0.48999999999999994
44,78,1,1.0
34,78,2,0.7
32,78,3,0.48999999999999994
34,44,1,1.0
32,44,2,0.7
79,44,3,0.48999999999999994
32,34,1,1.0
79,34,2,0.7
32,34,3,0.48999999999999994
79,32,1,1.0
32,79,1,1.0
79,33,1,1.0
79,33,2,0.7
79,33,3,0.48999999999999994
33,79,3,0.48999999999999994
33,79,2,0.7
33,79,1,1.0
79,33,1,1.0
79,33,2,0.7
79,33,3,0.48999999999999994
34,79,3,0.48999999999999994
34,79,2,0.7
34,79,1,1.0
34,79,3,0.48999999999999994
79,34,1,1.0
79,34,3,0.48999999999999994
34,79,1,1.0
34,79,3,0.48999999999999994
79,34,1,1.0
33,34,3,0.48999999999999994
34,79,1,1.0
33,79,2,0.7
33,34,1,1.0
79,34,2,0.7
33,34,3,0.48999999999999994
79,33,1,1.0
34,33,3,0.48999999999999994
33,79,1,1.0
34,79,2,0.7
34,33,1,1.0
79,33,2,0.7
44,33,3,0.48999999999999994
79,34,1,1.0
44,34,2,0.7
79,34,3,0.48999999999999994
44,79,1,1.0
79,44,1,1.0
79,44,2,0.7
34,44,3,0.48999999999999994
34,79,2,0.7
34,79,1,1.0
33,81,1,1.0
41,81,2,0.7
79,81,3,0.48999999999999994
41,33,1,1.0
79,33,2,0.7
79,33,3,0.48999999999999994
79,41,1,1.0
79,41,2,0.7
34,41,3,0.48999999999999994
34,79,2,0.7
34,79,1,1.0
53,79,3,0.48999999999999994
79,34,1,1.0
53,34,2,0.7
79,34,3,0.48999999999999994
53,79,1,1.0
79,53,1,1.0
79,53,2,0.7
81,53,3,0.48999999999999994
81,79,2,0.7
81,79,1,1.0
53,79,3,0.48999999999999994
79,81,1,1.0
53,81,2,0.7
79,81,3,0.48999999999999994
53,79,1,1.0
33,79,3,0.48999999999999994
79,53,1,1.0
33,53,2,0.7
81,53,3,0.48999999999999994
33,79,1,1.0
81,79,2,0.7
34,79,3,0.48999999999999994
81,33,1,1.0
34,33,2,0.7
79,33,3,0.48999999999999994
34,81,1,1.0
79,81,2,0.7
79,81,3,0.48999999999999994
79,34,1,1.0
79,34,2,0.7
79,34,3,0.48999999999999994
81,79,3,0.48999999999999994
81,79,2,0.7
81,79,1,1.0
79,81,1,1.0
79,81,2,0.7
33,81,3,0.48999999999999994
33,79,2,0.7
82,79,3,0.48999999999999994
33,79,1,1.0
82,79,2,0.7
34,79,3,0.48999999999999994
82,33,1,1.0
34,33,2,0.7
34,33,3,0.48999999999999994
34,82,1,1.0
34,82,2,0.7
81,82,3,0.48999999999999994
81,34,2,0.7
79,34,3,0.48999999999999994
81,34,1,1.0
79,34,2,0.7
79,34,3,0.48999999999999994
79,81,1,1.0
79,81,2,0.7
81,79,2,0.7
81,79,1,1.0
79,81,1,1.0
79,81,2,0.7
53,81,3,0.48999999999999994
53,79,2,0.7
53,79,1,1.0
79,53,1,1.0
79,53,2,0.7
33,53,3,0.48999999999999994
33,79,2,0.7
33,79,1,1.0
79,33,1,1.0
79,33,2,0.7
79,33,3,0.48999999999999994
33,79,3,0.48999999999999994
33,79,2,0.7
33,79,1,1.0
79,33,1,1.0
79,33,2,0.7
79,33,3,0.48999999999999994
81,79,3,0.48999999999999994
81,79,2,0.7
81,79,1,1.0
81,79,3,0.48999999999999994
79,81,1,1.0
42,81,3,0.48999999999999994
81,79,1,1.0
42,79,2,0.7
42,81,1,1.0
79,81,2,0.7
79,81,3,0.48999999999999994
79,42,1,1.0
79,42,2,0.7
79,42,3,0.48999999999999994
33,79,3,0.48999999999999994
33,79,2,0.7
33,79,1,1.0
79,33,1,1.0
79,33,2,0.7
42,33,3,0.48999999999999994
42,79,2,0.7
42,79,1,1.0
79,42,1,1.0
79,42,2,0.7
48,42,3,0.48999999999999994
48,79,2,0.7
48,79,1,1.0
79,48,1,1.0
79,48,2,0.7
79,48,3,0.48999999999999994
79,34,3,0.48999999999999994
79,34,2,0.7
79,34,1,1.0
34,79,1,1.0
79,33,1,1.0
53,33,3,0.48999999999999994
33,79,1,1.0
53,79,2,0.7
81,79,3,0.48999999999999994
53,33,1,1.0
81,33,2,0.7
79,33,3,0.48999999999999994
81,53,1,1.0
79,53,2,0.7
32,53,3,0.48999999999999994
79,81,1,1.0
32,81,2,0.7
33,81,3,0.48999999999999994
32,79,1,1.0
33,79,2,0.7
33,79,3,0.48999999999999994
33,32,1,1.0
33,32,2,0.7
81,32,3,0.48999999999999994
81,33,2,0.7
79,33,3,0.48999999999999994
81,33,1,1.0
79,33,2,0.7
79,33,3,0.48999999999999994
79,81,1,1.0
79,81,2,0.7
32,81,3,0.48999999999999994
32,79,2,0.7
33,79,3,0.48999999999999994
32,79,1,1.0
33,79,2,0.7
33,32,1,1.0
79,32,2,0.7
79,32,3,0.48999999999999994
79,33,1,1.0
79,33,2,0.7
79,33,3,0.48999999999999994
34,79,3,0.48999999999999994
34,79,2,0.7
34,79,1,1.0
33,79,3,0.48999999999999994
79,34,1,1.0
33,34,2,0.7
33,34,3,0.48999999999999994
33,79,1,1.0
33,79,2,0.7
33,79,3,0.48999999999999994
79,33,3,0.48999999999999994
79,33,2,0.7
32,33,3,0.48999999999999994
79,33,1,1.0
32,33,2,0.7
32,33,3,0.48999999999999994
32,79,1,1.0
32,79,2,0.7
79,32,2,0.7
79,32,3,0.48999999999999994
79,32,1,1.0
79,32,2,0.7
79,32,3,0.48999999999999994
78,79,3,0.48999999999999994
78,79,2,0.7
78,79,1,1.0
79,78,1,1.0
79,78,2,0.7
34,78,3,0.48999999999999994
34,79,2,0.7
33,79,3,0.48999999999999994
34,79,1,1.0
33,79,2,0.7
78,79,3,0.48999999999999994
33,34,1,1.0
78,34,2,0.7
78,34,3,0.48999999999999994
78,33,1,1.0
78,33,2,0.7
32,33,3,0.48999999999999994
32,78,2,0.7
32,78,3,0.48999999999999994
32,78,1,1.0
32,78,2,0.7
32,78,3,0.48999999999999994
53,32,3,0.48999999999999994
53,32,2,0.7
53,32,1,1.0
81,38,1,1.0
79,38,2,0.7
82,38,3,0.48999999999999994
79,81,1,1.0
82,81,2,0.7
42,81,3,0.48999999999999994
82,79,1,1.0
42,79,2,0.7
42,82,1,1.0
79,82,2,0.7
38,82,3,0.48999999999999994
79,42,1,1.0
38,42,2,0.7
79,42,3,0.48999999999999994
38,79,1,1.0
42,79,3,0.48999999999999994
79,38,1,1.0
42,38,2,0.7
32,38,3,0.48999999999999994
42,79,1,1.0
32,79,2,0.7
82,79,3,0.48999999999999994
32,42,1,1.0
82,42,2,0.7
81,42,3,0.48999999999999994
82,32,1,1.0
81,32,2,0.7
42,32,3,0.48999999999999994
81,82,1,1.0
42,82,2,0.7
42,82,3,0.48999999999999994
42,81,1,1.0
42,81,2,0.7
44,81,3,0.48999999999999994
44,42,2,0.7
38,42,3,0.48999999999999994
44,42,1,1.0
38,42,2,0.7
79,42,3,0.48999999999999994
38,44,1,1.0
79,44,2,0.7
82,44,3,0.48999999999999994
79,38,1,1.0
82,38,2,0.7
41,38,3,0.48999999999999994
82,79,1,1.0
41,79,2,0.7
33,79,3,0.48999999999999994
41,82,1,1.0
33,82,2,0.7
41,82,3,0.48999999999999994
33,41,1,1.0
44,41,3,0.48999999999999994
41,33,1,1.0
44,33,2,0.7
53,33,3,0.48999999999999994
44,41,1,1.0
53,41,2,0.7
34,41,3,0.48999999999999994
53,44,1,1.0
34,44,2,0.7
79,44,3,0.48999999999999994
34,53,1,1.0
79,53,2,0.7
34,53,3,0.48999999999999994
79,34,1,1.0
82,34,3,0.48999999999999994
34,79,1,1.0
82,79,2,0.7
42,79,3,0.48999999999999994
82,34,1,1.0
42,34,2,0.7
42,34,3,0.48999999999999994
42,82,1,1.0
42,82,2,0.7
79,82,3,0.48999999999999994
79,42,2,0.7
33,42,3,0.48999999999999994
79,42,1,1.0
33,42,2,0.7
79,42,3,0.48999999999999994
33,79,1,1.0
81,79,3,0.48999999999999994
79,33,1,1.0
81,33,2,0.7
34,33,3,0.48999999999999994
81,79,1,1.0
34,79,2,0.7
44,79,3,0.48999999999999994
34,81,1,1.0
44,81,2,0.7
82,81,3,0.48999999999999994
44,34,1,1.0
82,34,2,0.7
82,34,3,0.48999999999999994
82,44,1,1.0
82,44,2,0.7
82,44,3,0.48999999999999994
41,82,3,0.48999999999999994
41,82,2,0.7
81,82,3,0.48999999999999994
41,82,1,1.0
81,82,2,0.7
79,82,3,0.48999999999999994
81,41,1,1.0
79,41,2,0.7
38,41,3,0.48999999999999994
79,81,1,1.0
38,81,2,0.7
38,79,1,1.0
81,79,2,0.7
41,79,3,0.48999999999999994
81,38,1,1.0
41,38,2,0.7
79,38,3,0.48999999999999994
41,81,1,1.0
79,81,2,0.7
33,81,3,0.48999999999999994
79,41,1,1.0
33,41,2,0.7
33,79,1,1.0
79,82,1,1.0
79,82,2,0.7
79,82,3,0.48999999999999994
53,79,3,0.48999999999999994
53,79,2,0.7
34,79,3,0.48999999999999994
53,79,1,1.0
34,79,2,0.7
34,53,1,1.0
79,53,2,0.7
34,53,3,0.48999999999999994
79,34,1,1.0
79,34,3,0.48999999999999994
34,79,1,1.0
79,34,1,1.0
79,34,2,0.7
41,34,3,0.48999999999999994
41,79,2,0.7
81,79,3,0.48999999999999994
41,79,1,1.0
81,79,2,0.7
41,79,3,0.48999999999999994
81,41,1,1.0
79,41,3,0.48999999999999994
41,81,1,1.0
79,81,2,0.7
79,81,3,0.48999999999999994
79,41,1,1.0
79,41,2,0.7
53,41,3,0.48999999999999994
53,79,2,0.7
53,79,1,1.0
34,79,3,0.48999999999999994
79,53,1,1.0
34,53,2,0.7
79,53,3,0.48999999999999994
34,79,1,1.0
79,34,1,1.0
79,34,2,0.7
79,34,3,0.48999999999999994
82,79,3,0.48999999999999994
82,79,2,0.7
53,79,3,0.48999999999999994
82,79,1,1.0
53,79,2,0.7
34,79,3,0.48999999999999994
53,82,1,1.0
34,82,2,0.7
53,82,3,0.48999999999999994
34,53,1,1.0
81,53,3,0.48999999999999994
53,34,1,1.0
81,34,2,0.7
81,53,1,1.0
34,53,2,0.7
79,53,3,0.48999999999999994
34,81,1,1.0
79,81,2,0.7
79,34,1,1.0
81,34,2,0.7
79,34,3,0.48999999999999994
81,79,1,1.0
79,81,1,1.0
59,3,1,1.0
59,121,1,1.0
98,3,2,0.7
98,121,2,0.7
98,3,3,0.48999999999999994
98,121,3,0.48999999999999994
98,59,1,1.0
98,59,2,0.7
106,59,3,0.48999999999999994
106,98,2,0.7
46,98,3,0.48999999999999994
106,98,1,1.0
46,98,2,0.7
56,98,3,0.48999999999999994
46,106,1,1.0
56,106,2,0.7
33,106,3,0.48999999999999994
56,46,1,1.0
33,46,2,0.7
98,46,3,0.48999999999999994
33,56,1,1.0
98,56,2,0.7
3,56,3,0.48999999999999994
121,56,3,0.48999999999999994
98,33,1,1.0
3,33,2,0.7
121,33,2,0.7
36,33,3,0.48999999999999994
3,98,1,1.0
121,98,1,1.0
36,98,2,0.7
46,98,3,0.48999999999999994
36,3,1,1.0
36,121,1,1.0
46,3,2,0.7
46,121,2,0.7
98,3,3,0.48999999999999994
98,121,3,0.48999999999999994
46,36,1,1.0
98,36,2,0.7
119,36,3,0.48999999999999994
98,46,1,1.0
119,46,2,0.7
106,46,3,0.48999999999999994
119,98,1,1.0
106,98,2,0.7
48,98,3,0.48999999999999994
106,119,1,1.0
48,119,2,0.7
3,119,3,0.48999999999999994
121,119,3,0.48999999999999994
48,106,1,1.0
3,106,2,0.7
121,106,2,0.7
46,106,3,0.48999999999999994
3,48,1,1.0
121,48,1,1.0
46,48,2,0.7
46,3,1,1.0
46,121,1,1.0
48,3,2,0.7
48,121,2,0.7
99,3,3,0.48999999999999994
99,121,3,0.48999999999999994
48,46,1,1.0
99,46,2,0.7
99,48,1,1.0
46,48,2,0.7
3,48,3,0.48999999999999994
121,48,3,0.48999999999999994
46,99,1,1.0
3,99,2,0.7
121,99,2,0.7
46,99,3,0.48999999999999994
3,46,1,1.0
121,46,1,1.0
98,46,3,0.48999999999999994
46,3,1,1.0
46,121,1,1.0
98,3,2,0.7
98,121,2,0.7
36,3,3,0.48999999999999994
36,121,3,0.48999999999999994
98,46,1,1.0
36,46,2,0.7
98,46,3,0.48999999999999994
36,98,1,1.0
32,98,3,0.48999999999999994
33,98,3,0.48999999999999994
98,36,1,1.0
32,36,2,0.7
33,36,2,0.7
106,36,3,0.48999999999999994
32,98,1,1.0
33,98,1,1.0
106,98,2,0.7
3,98,3,0.48999999999999994
121,98,3,0.48999999999999994
106,32,1,1.0
106,33,1,1.0
3,32,2,0.7
121,32,2,0.7
3,33,2,0.7
121,33,2,0.7
36,32,3,0.48999999999999994
36,33,3,0.48999999999999994
3,106,1,1.0
121,106,1,1.0
36,106,2,0.7
3,106,3,0.48999999999999994
121,106,3,0.48999999999999994
36,3,1,1.0
36,121,1,1.0
121,3,2,0.7
3,121,2,0.7
36,3,3,0.48999999999999994
36,121,3,0.48999999999999994
3,36,1,1.0
121,36,1,1.0
99,36,3,0.48999999999999994
36,3,1,1.0
36,121,1,1.0
99,3,2,0.7
99,121,2,0.7
99,36,1,1.0
9,0,1,1.0
0,11,1,1.0
9,11,1,1.0
5,0,2,0.7
10,0,2,0.7
5,11,2,0.7
10,11,2,0.7
5,0,3,0.48999999999999994
11,0,3,0.48999999999999994
5,11,3,0.48999999999999994
5,0,1,1.0
10,0,1,1.0
5,9,1,1.0
10,9,1,1.0
5,0,2,0.7
11,0,2,0.7
5,9,2,0.7
11,9,2,0.7
11,0,3,0.48999999999999994
11,9,3,0.48999999999999994
11,5,1,1.0
5,10,1,1.0
11,10,1,1.0
11,5,2,0.7
11,10,2,0.7
8,5,3,0.48999999999999994
5,10,3,0.48999999999999994
8,10,3,0.48999999999999994
11,5,1,1.0
8,5,2,0.7
5,11,2,0.7
8,11,2,0.7
5,11,1,1.0
8,11,1,1.0
41,33,1,1.0
41,33,3,0.48999999999999994
33,41,1,1.0
82,41,3,0.48999999999999994
41,33,1,1.0
82,33,2,0.7
82,41,1,1.0
33,41,2,0.7
32,41,3,0.48999999999999994
33,82,1,1.0
32,82,2,0.7
81,82,3,0.48999999999999994
32,33,1,1.0
81,33,2,0.7
32,33,3,0.48999999999999994
81,32,1,1.0
79,32,3,0.48999999999999994
32,81,1,1.0
79,81,2,0.7
79,81,3,0.48999999999999994
79,32,1,1.0
79,32,2,0.7
33,32,3,0.48999999999999994
33,79,2,0.7
32,79,3,0.48999999999999994
33,79,1,1.0
32,79,2,0.7
33,79,3,0.48999999999999994
32,33,1,1.0
34,33,3,0.48999999999999994
33,32,1,1.0
34,32,2,0.7
80,32,3,0.48999999999999994
34,33,1,1.0
80,33,2,0.7
34,33,3,0.48999999999999994
80,34,1,1.0
41,34,3,0.48999999999999994
34,80,1,1.0
41,80,2,0.7
